ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;debriefing_1;debriefing_2;debriefing_3;Display.RefreshRate;ExperimentVersion;Group;InstrucAllg.DEVICE;Intro.DEVICE;Intro2.DEVICE;RandomSeed;RuntimeCapabilities;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;Counterbalance;CounterbalanceList;CounterbalanceList.Cycle;CounterbalanceList.Sample;InstrucSwitch.DEVICE;Intro4.DEVICE;Procedure[Counterbalance];Running[Counterbalance];Block;FdbSwitches.DEVICE;InstrucFlanker.DEVICE;InstrucSimon.DEVICE;MixedList;MixedList.Cycle;MixedList.Sample;PostList;PostList.Cycle;PostList.Sample;PreList;PreList.Cycle;PreList.Sample;Procedure[Block];Running[Block];Trial;BlockNr;ITIDuration;Procedure[Trial];Running[Trial];SwitchList;SwitchList.Cycle;SwitchList.Sample;SwitchTask.DEVICE;SwitchTask.RESP;SwitchTask.RT;SwitchTask.RTTime;TASK;TrainListFlankerPre20;TrainListFlankerPre20.Cycle;TrainListFlankerPre20.Sample;TrainListFlankerPre80;TrainListFlankerPre80.Cycle;TrainListFlankerPre80.Sample;TrainListSimonPre20;TrainListSimonPre20.Cycle;TrainListSimonPre20.Sample;TrainListSimonPre80;TrainListSimonPre80.Cycle;TrainListSimonPre80.Sample;LogLevel5;BlockTrial;Colour;COMP;CorrectResp;errormsg;Flanker;FlankerList20;FlankerList20.Cycle;FlankerList20.Sample;FlankerList50;FlankerList50.Cycle;FlankerList50.Sample;FlankerList80;FlankerList80.Cycle;FlankerList80.Sample;POS;Procedure[LogLevel5];Running[LogLevel5];Side;SimonList20;SimonList20.Cycle;SimonList20.Sample;SimonList50;SimonList50.Cycle;SimonList50.Sample;SimonList80;SimonList80.Cycle;SimonList80.Sample;Target;Target.ACC;Target.CRESP;Target.DEVICE;Target.RESP;Target.RT;TrialNr 
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;4;24;100;SwitchProc;SwitchList;1;1;4;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;-1;{BACKSLASH};;S;;;;9;1;2;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};429;204
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;5;25;100;SwitchProc;SwitchList;1;1;5;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;a;;S;;;;4;1;3;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;S;1;a;Keyboard;a;335;205
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;6;26;100;SwitchProc;SwitchList;1;1;6;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;-1;a;;H;;;;8;1;4;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;S;1;a;Keyboard;a;470;206
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;7;27;1000;SwitchProc;SwitchList;3;1;7;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;-1;a;;H;;;;10;1;5;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;S;1;a;Keyboard;a;324;207
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;8;28;100;SwitchProc;SwitchList;1;1;8;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;{BACKSLASH};;H;;;;1;1;6;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};342;208
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;9;29;1000;SwitchProc;SwitchList;3;1;9;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;{BACKSLASH};;H;;;;3;1;7;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};379;209
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;10;30;1000;SwitchProc;SwitchList;3;1;10;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;a;Fehler!;S;;;;6;1;8;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;S;0;a;Keyboard;{BACKSLASH};390;210
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;11;31;100;SwitchProc;SwitchList;2;1;11;Keyboard;;0;0;Simon;;;;;;;;;;;;;1;1;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList50;25%;;;;3;1;3;;;;X;1;a;Keyboard;a;554;211
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;12;32;100;SwitchProc;SwitchList;1;1;12;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;-1;a;;H;;;;12;1;9;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;S;1;a;Keyboard;a;548;212
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;13;33;100;SwitchProc;SwitchList;2;1;13;Keyboard;;0;0;Simon;;;;;;;;;;;;;1;1;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList50;75%;;;;2;1;4;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};468;213
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;14;34;100;SwitchProc;SwitchList;1;1;14;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;{BACKSLASH};;H;;;;5;1;10;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};568;214
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;15;35;100;SwitchProc;SwitchList;2;1;15;Keyboard;;0;0;Simon;;;;;;;;;;;;;1;1;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList50;25%;;;;1;1;5;;;;X;1;a;Keyboard;a;449;215
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;16;36;1000;SwitchProc;SwitchList;3;1;16;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;a;;S;;;;2;1;11;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;S;1;a;Keyboard;a;462;216
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;17;37;100;SwitchProc;SwitchList;1;1;17;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;-1;{BACKSLASH};;S;;;;11;1;12;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};452;217
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;18;38;100;SwitchProc;SwitchList;2;1;18;Keyboard;;0;0;Simon;;;;;;;;;;;;;1;1;yellow;-1;a;;;;;;;;;;;;right;TrialProc;SimonList50;75%;;;;9;1;6;;;;X;1;a;Keyboard;a;425;218
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;19;39;1000;SwitchProc;SwitchList;3;1;19;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;{BACKSLASH};;H;;;;1;2;13;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};345;219
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;20;40;100;SwitchProc;SwitchList;1;1;20;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;-1;{BACKSLASH};;S;;;;11;2;14;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};438;220
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;21;41;100;SwitchProc;SwitchList;1;1;21;Keyboard;;0;0;Flanker;;;;;;;;;;;;;1;1;white;1;{BACKSLASH};;H;;;;3;2;15;;;;;TrialProc;FlankerList50;50%;;;;;;;;;;H;1;{BACKSLASH};Keyboard;{BACKSLASH};356;221
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;22;42;1000;SwitchProc;SwitchList;4;1;22;Keyboard;;0;0;Simon;;;;;;;;;;;;;1;1;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList50;75%;;;;4;1;7;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};464;222
SeminarExperimentWS2324;1;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12480374022308</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-28T13:21:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1-1;;;;60.011;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-798238225;Full;3.0.3.214;3.0.3.214;10-28-2023;28.10.2023 13:21;15:21:58;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;3;Keyboard;;;1;1;1;;;;;;;BlockProc;MixedList;23;43;1000;SwitchProc;SwitchList;4;1;23;Keyboard;;0;0;Simon;;;;;;;;;;;;;1;1;cyan;-1;{BACKSLASH};;;;;;;;;;;;left;TrialProc;SimonList50;25%;;;;8;1;8;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};493;223
